alpha,beta,omega
0.8437275049950599,0.2303555624712335,1.0082133587929119
1.5429531591377277,0.07631154269352612,1.2649849074822483
1.5435670292186865,0.25975758415367667,1.3184783719629019
0.7932237694648945,0.013521842858923612,0.8963063938236117
1.9577561249166682,0.06630328281943906,1.4168569395077426
1.506726170434094,0.29279212860353904,1.3138950745347773
1.2968241848147395,0.17686323770177,1.1956051242325232
1.7617630273174514,0.048198544379205774,1.34086238503504
1.2297806499547324,0.01136861357640127,1.112792482962135
1.2139173051504901,0.12861934218250595,1.144719097327973
0.8874116001163053,0.13598366801875683,0.9946855538964929
0.7342032220860385,0.16451298496979871,0.926060452029665
1.5674308683213762,0.20743139458730314,1.3126326273035627
1.7661664523585638,0.05465279006871405,1.3443050416144764
1.5166981671439386,0.1023251868194959,1.2623161479037495
1.0532322750439254,0.025365859240597394,1.035498271111243
1.3635831368285782,0.2989861209739241,1.26008838085232
1.345118710510985,0.1329165902973183,1.2020008956876753
1.9048491252114408,0.20676068220567498,1.4352420133432886
1.081511317933534,0.09272633207464338,1.072872810257356
0.7471739780990052,0.05124318432711774,0.8863443836028655
1.8153993399935162,0.06612502067950447,1.3656475041177882
1.8420927453303026,0.014405199587742931,1.3612114622721592
0.572398392502843,0.2096007943281441,0.8541656679175013
0.7973360462592236,0.2970099670829647,1.0099967928520601
1.4544254803991898,0.036564271758161425,1.2173120734708134
1.683267733452257,0.05791959723751765,1.3140424009066052
1.4100387601108255,0.24249207950549273,1.261708294234426
0.7873837941898374,0.1945527993388913,0.9660736999287404
0.6764623628932986,0.2848619452486084,0.9434557868971682
1.2589589510977754,0.11576649900780453,1.1600792323602853
1.723265609988517,0.13413808519147763,1.3505070062321503
