alpha,beta,omega
1.8705361440610835,0.29506045046786616,1.4335093043309834
0.5979056246169371,0.031807213661045906,0.7859930872183869
1.752482305937601,0.017385166049890252,1.327911154678197
1.0727221699493583,0.07243784622175625,1.0573532162139367
0.9883184241510566,0.04949401153355861,1.0095802005583958
1.9910401568149765,0.2403855227654457,1.4633116922048357
1.6717857531145672,0.053972602693589805,1.3059550642338582
1.2283027081693816,0.10858551942171313,1.138494030642213
1.1339425946371717,0.013842030485219026,1.0689218230022406
1.8162933588076942,0.28015503543485054,1.411166275091095
0.6302223083223413,0.10310171442370682,0.8334631844521737
1.5626281353707991,0.2544347396841451,1.3121165526253336
1.683731935557719,0.2889611039903666,1.365405663365909
1.6987945695741722,0.22096108603721445,1.3553210868083736
0.9834300871097477,0.08561513773357557,1.0183022872375533
1.694958774119082,0.1527221876736019,1.3380620842902182
0.8379926628134977,0.2369690623144881,0.9930248369301005
1.0434619257268536,0.2126073855447638,1.0845927999449059
1.1261721683065697,0.24999579248693268,1.1324396401622927
1.3121149754452468,0.16792653038932215,1.190407097147263
0.6689204983108358,0.20067575549342856,0.8912591348728094
1.1104217009589592,0.11532690497523725,1.087428625965163
0.5004510351603844,0.06550782330165847,0.7357944174318809
1.6165710895210985,0.21219967707443682,1.3225716947268384
1.7778138683513856,0.010835878905602685,1.335884086538719
0.7083975186802963,0.23732547297682455,0.9255949110117296
1.5556786539001968,0.012097633915440158,1.2502958350315925
1.7316546325919582,0.18887226698316775,1.3600366904817083
1.9727424843076906,0.18243801669159526,1.4445643788837996
1.76568584355309,0.04059860203164059,1.3383048867215817
1.1361597281660192,0.18173866462199695,1.1179205667464782
1.9695330627644847,0.22977564834927086,1.4536653132625745
1.9609766072785328,0.16543766788284012,1.4367933566471234
1.2555154688008685,0.2051005596785641,1.1763091934521175
1.6301698078758577,0.21551479668459508,1.3284828022235478
1.8707565015097443,0.06971386589178695,1.3835923054469879
1.2142206079531297,0.27871878685986,1.1783122887165958
1.7956793616456275,0.10498702022195448,1.3642933149745875
1.5523528490928091,0.17927356726697857,1.2901158198528808
0.9408863839618364,0.039923037611288306,0.9827707171405198
1.6514784049752103,0.2989574549413476,1.3558491119271172
1.3560271787892486,0.1997009214772906,1.216897799616942
0.6407677301499594,0.1439178337057734,0.8548194992020641
1.0870706394569962,0.17417472642443244,1.0935857732579857
0.6106115200967088,0.017884613464875906,0.7885362410899427
1.2142504448254934,0.07962309735844009,1.1242841636679397
1.1428094122143857,0.2926598264092996,1.1513999321348765
1.135606164455671,0.03349914080844495,1.0754269512435277
1.3794505303861766,0.051093259273251215,1.1880167580602383
0.6840359902641102,0.17619240573863879,0.8911544444431388
1.900653364935264,0.23445191634892487,1.4307990119696552
