alpha,beta,omega
1.0727221699493583,0.07243784622175625,1.0336883016661622
0.9883184241510566,0.04949401153355861,0.9930945409526323
1.9910401568149765,0.2403855227654457,1.4013810778394502
1.6717857531145672,0.053972602693589805,1.292422876730609
1.2283027081693816,0.10858551942171313,1.1044352689174826
1.1339425946371717,0.013842030485219026,1.0648039891516536
1.8162933588076942,0.28015503543485054,1.331645654752277
0.6302223083223413,0.10310171442370682,0.783019198454478
1.5626281353707991,0.2544347396841451,1.2331605066476459
1.683731935557719,0.2889611039903666,1.2777366404336694
1.6987945695741722,0.22096108603721445,1.2928436404072075
0.9834300871097477,0.08561513773357557,0.9883441416611705
1.694958774119082,0.1527221876736019,1.297191206899115
0.8379926628134977,0.2369690623144881,0.8623014564824967
1.0434619257268536,0.2126073855447638,0.9977340757330198
1.1261721683065697,0.24999579248693268,1.0304371182330931
1.3121149754452468,0.16792653038932215,1.1365468230864253
0.6689204983108358,0.20067575549342856,0.7600139842582028
1.1104217009589592,0.11532690497523725,1.0485800270192758
0.5004510351603844,0.06550782330165847,0.7016259689225605
1.6165710895210985,0.21219967707443682,1.2609550349544731
1.7778138683513856,0.010835878905602685,1.333327218941569
0.7083975186802963,0.23732547297682455,0.748877407324705
1.5556786539001968,0.012097633915440158,1.2472384963999876
1.7316546325919582,0.18887226698316775,1.3087184955209987
1.9727424843076906,0.18243801669159526,1.3991650166610126
1.76568584355309,0.04059860203164059,1.3285064940630293
1.1361597281660192,0.18173866462199695,1.0520912667331423
1.9695330627644847,0.22977564834927086,1.3944928055459127
1.9609766072785328,0.16543766788284012,1.3959432122592652
1.2555154688008685,0.2051005596785641,1.1052408042279638
1.6301698078758577,0.21551479668459508,1.266077705842825
1.8707565015097443,0.06971386589178695,1.3669718889538733
1.2142206079531297,0.27871878685986,1.0669964344692662
1.7956793616456275,0.10498702022195448,1.3380820452529119
1.5523528490928091,0.17927356726697857,1.2382014500956897
0.9408863839618364,0.039923037611288306,0.969266957929161
1.6514784049752103,0.2989574549413476,1.2627598234665296
1.3560271787892486,0.1997009214772906,1.1520167721547043
0.6407677301499594,0.1439178337057734,0.7765384301255415
1.0870706394569962,0.17417472642443244,1.0290595508972988
0.6106115200967088,0.017884613464875906,0.7811425222264025
1.2142504448254934,0.07962309735844009,1.0998948424909962
1.1428094122143857,0.2926598264092996,1.0231240941265456
1.135606164455671,0.03349914080844495,1.065269341708643
1.3794505303861766,0.051093259273251215,1.173835142609233
0.6840359902641102,0.17619240573863879,0.7909524896238629
1.900653364935264,0.23445191634892487,1.3687420941018948
1.5260756721125495,0.2573332164824242,1.2172188052553417
1.7356720375891574,0.25975620202424327,1.3028115492346637
1.8452018483956398,0.23046442535741327,1.3483537878267646
1.374980070385214,0.11082074336654911,1.1692481800169354
0.560327331356901,0.17865853463244247,0.6820163557533517
1.567230236176637,0.2458057043477892,1.2363901086869908
1.3535387813950372,0.05026529403919656,1.1627546006764105
1.7389358332555989,0.03361196621485317,1.318488483690394
1.298240710211516,0.14298970679505432,1.133030398400887
1.7198661430462887,0.09999869756428124,1.3095525473162444
1.9955154396087376,0.011083071707650853,1.412609867690042
1.0258322170518321,0.15989042012988075,1.0004736636036873
0.7565321600310111,0.11816355516240501,0.8591224003105746
1.0875121991808543,0.2661090178591761,1.003490707086453
1.6295749847985146,0.10691104745268258,1.2741875595916206
1.1588433977874597,0.20217460843862317,1.0593705148003902
1.3825701641438222,0.174742730324214,1.1669143479040687
0.6910377078825065,0.09690331694006625,0.8233263585538223
1.5891852664009705,0.1456074963635399,1.255896924296003
0.9201236027997493,0.11662138862779331,0.9519137931235754
0.7859263406060273,0.07889995449262796,0.8824723127974874
1.794424997874792,0.03555553599369746,1.3393492755752319
1.3466192316808911,0.025115184485726277,1.1602766032622271
1.2267484135193756,0.0745839054705192,1.105840197887658
1.8482356478727269,0.03416259268330064,1.3593112007811552
0.6290186540915039,0.053683061112505585,0.7905496445991159
1.5442316755113392,0.046226766792536386,1.2422159248851579
0.9919734346469038,0.11825667526808292,0.989347936549701
0.7631146249776216,0.07907041679258887,0.86928747035403
1.5121979749509182,0.011278571233508495,1.2296874110667109
1.0442329262944041,0.01954451413860757,1.0217329115622726
0.9948437487409038,0.29711554845298116,0.9279557565700604
1.9155166478437817,0.08109190022808561,1.3829908648103926
0.7989475110192292,0.021840004403930274,0.8935664975496572
1.2682604867566025,0.19154283904435282,1.1133931390390277
0.5360198010070238,0.16997590374324825,0.6684646839908247
0.7450521367054342,0.12276694057287664,0.8511701661502147
1.825128100450343,0.22266623176590455,1.341506630371862
1.6838713223790145,0.2817250414510064,1.2789503353812703
1.3352532350809854,0.12494302319450154,1.1509934121339294
0.8336800939870403,0.11884448980546629,0.9039842753496802
1.3366213739319597,0.15911317088826757,1.1484511383951308
0.5182197891704188,0.07799806892014569,0.7117712790159173
1.569490446406881,0.06045243414373156,1.2520244729063237
1.5751260208455922,0.12271749467345838,1.251706482845724
1.4690675353495322,0.20633551795237037,1.2004020763490681
1.4170080264128018,0.014283301426640537,1.1903332509337767
0.6105746489368062,0.050134621826081846,0.7790722819249246
0.8696089535764633,0.24435135519746917,0.8795066349367507
1.3615670721468978,0.10632213457553213,1.163747461107032
1.0912801490433464,0.17215521512550117,1.0315331049883512
1.9880348428721675,0.026093168786837873,1.4098797062545938
1.885618036062772,0.1697243179097204,1.3682164611523955
0.7280118537838056,0.01804404707407243,0.8530232497317644
1.384940888974296,0.07010494650131531,1.1755672339056524
1.5443226591551849,0.13989007157629493,1.2381560195693417
0.7048151214513292,0.16190556743572385,0.8128752617548911
0.9688934706517569,0.04633943295395236,0.9833808384219459
1.5738767703882415,0.143120642388925,1.2499089783944382
1.851662140134255,0.23634021544432468,1.3502144785481713
1.012613975309203,0.21467835050436612,0.9803886499906277
0.8584155675369209,0.11703309681600305,0.9181827239078079
1.7326880040953219,0.1538819575750242,1.311694595724347
1.3774740203385174,0.2417108098512249,1.154727582387436
1.2148826325586557,0.08632105814717074,1.099807151456035
0.8842250321418386,0.050663938731376285,0.9390220473506083
1.3699552708461422,0.26351447576409326,1.1468589129472653
0.7866654101901123,0.14837995583253402,0.8699043389966664
1.9632994676402307,0.020252105574653567,1.401118437406206
0.661215842579221,0.2254594173992102,0.7153137697592867
1.1781331824906627,0.23914577896003752,1.0604036519725992
1.0919896956064399,0.2898879286974654,0.9951135840597969
0.8484672129282964,0.020376362215025777,0.9209072756398622
1.6231335875059025,0.24571538090613385,1.259489008394186
1.4655571431204655,0.10767145529469523,1.2077617176435522
1.5886365275778047,0.20331101699086937,1.250586834471952
1.0291151235446077,0.08296925035719954,1.011555461028889
1.2797496115013476,0.2980941836786551,1.0939712329486757
1.1400817155953615,0.020976120509733347,1.067600504195785
0.5609263428091178,0.043267519861521074,0.7470023541095192
0.7910411823511898,0.14939654492453208,0.8722667235575835
1.9175369724569398,0.21849573679751846,1.3764069070274547
1.778078498694163,0.25570871978952253,1.3199225687746725
1.7332057385966602,0.29144886906137973,1.297322788375223
1.086940635617162,0.13799400543315926,1.0345822733205037
1.2001752797663952,0.12783146368358295,1.0898299422598712
1.7360027114748788,0.1809405267653923,1.3110406434354298
1.5210294883553188,0.21066520333330765,1.2218173040041964
