alpha,beta,A,omega
1.6399556273296532,0.28259649298334166,1.0,1.2608263624941023
0.7376269827946669,0.054408613374226505,0.5,0.8588230577709473
0.7993645027331034,0.2672711261608805,0.5,0.8934231743420976
0.9283040963051725,0.10157168894476545,0.5,0.9634132250111116
1.4139250648422026,0.22666788006309085,0.5,1.1888930836063294
1.7546083321561148,0.25436176244594744,1.0,1.3109345839907187
1.3992018106721864,0.2185841488655459,1.0,1.1683666645200337
1.2949109197200266,0.19331511776133878,0.5,1.137781861177093
1.1672963097142224,0.27986948678293133,0.5,1.0800181247252196
1.7211777853587238,0.13187602152513267,1.0,1.3085728460582946
0.8262320850176907,0.09437536037951003,1.0,0.9034661106621387
1.2458512263191395,0.05548205159130588,1.0,1.1152541351187255
1.2698563326030565,0.07644969198796027,0.5,1.1268536644047973
1.686511785980402,0.07810859067371315,0.5,1.2986404279531327
1.2135395811286758,0.212926340977415,0.5,1.1013933226754926
1.6987035365088174,0.18654853018135661,1.5,0.9822612996998115
1.8366909310596884,0.07046727591025463,1.5,1.3444015770528268
1.9671667815506204,0.1023885281231742,1.5,1.3798755470937198
1.0515869342878446,0.17268649973281663,1.0,1.0113337673283083
0.8774977663722865,0.07340600004074026,1.5,0.882670145162979
1.154347875949114,0.022847846979295792,2.0,1.0608046991032618
1.7105407403705817,0.2641449354278597,1.0,1.2922558918930669
0.8519671814367765,0.29417502942134377,1.0,0.804209361607212
1.5676055267280167,0.07144943901062475,0.5,1.2520244321233032
0.8014142307890653,0.24482879563932305,1.0,0.8276355281449227
1.4476273087089435,0.13798691634850876,0.5,1.2031056060597725
1.8993055491814603,0.10357291929622865,0.5,1.3781275252513958
0.7433221455448814,0.07422092627046932,1.5,0.7643787094039203
1.6637736317475875,0.03196667658934454,1.0,1.2896815041293632
0.8655824609623806,0.0268458141295689,0.5,0.9303613103871505
0.9418721160022148,0.23700646261945196,0.5,0.9701076261989008
1.043024086940534,0.1003280604801387,0.5,1.0212265109659426
1.5800166788070755,0.20949878599913352,1.0,1.246379977163971
1.2247539749328422,0.19805873243705896,1.0,1.0919704557884593
1.037199689356422,0.1362464259975464,0.5,1.018319688753324
1.3159795144435327,0.2942705521926966,0.5,1.1467960313912011
1.4048752157757585,0.05291650622635179,1.5,1.176172759454551
1.4601611808507162,0.1932041685444388,1.0,1.1982219651713832
1.8303986131310204,0.10710905501568832,1.0,1.3509524154194528
1.7535141385459387,0.09628197095702677,0.5,1.3241784415458064
1.1688584624348726,0.17818276629762758,1.0,1.0686045802721083
1.5951288717114536,0.10593000293454059,0.5,1.2629494987724905
