alpha,beta,delta,F0,omega_ext,A,fit_residual
1.331054215308574,0.05452240139583803,0.1618523551152205,0.2733022635639928,1.1317891311203638,1.2245098554209655,0.002721708188139681
0.6628636117031653,0.16481360384944851,0.12445794808737505,0.3605942557459344,1.2066099439054674,0.4490478633207676,0.00011954107588820857
1.5083601395597175,0.029580359254350354,0.1728034744641484,0.5644490374429121,0.8044272530678148,0.6446691438714355,0.00026146780364996004
0.9218506757585125,0.025314059406032003,0.028597823240823342,0.1983267192413845,1.4353871324768956,0.17432128376281625,0.023060482917849047
1.4891339520378526,0.010150435808054602,0.06242552998775451,0.1796784829798312,0.8497611778615569,0.23367146391522348,0.0005535284928312222
1.590491921430324,0.1365318313113363,0.0886937291026074,1.3824367567654219,1.115647323121196,1.5528215587460643,0.02207842506548304
1.6529712378764856,0.23464092557474664,0.018067011037338675,0.5369438490951747,0.945161012667567,0.6791191965160629,0.07513077628953627
0.6616114189338449,0.02010312158117554,0.09516105663852156,1.475122976463019,1.1666476585589127,2.982228344604951,0.04394070485835944
1.8740177677064118,0.19915470587509806,0.06039055666138754,1.4501138116625598,0.9961610761579965,1.2267087569442952,0.016266157574836727
0.8453209863423212,0.24870692205069408,0.08461965229933306,0.2995997952579593,1.4020045486438226,0.2661262453081397,5.453440883555212e-05
0.5561188342642697,0.058720246087582625,0.09076950007853822,1.1008940240546674,1.0774518837736942,2.22536225086198,0.048149314907956924
1.332278704087225,0.05259048309820723,0.17708822936266017,0.9411268447778968,1.2471288890379062,2.050664638087591,0.019181973809968375
1.0563834257936582,0.25963228234995545,0.06136478440025142,1.066905902347215,0.9742158097035153,1.3738855799926328,0.03745754948602896
1.7446846146986197,0.24870613688552745,0.1798111944560917,0.23466740002026468,0.8135843053458123,0.21471391930118286,2.7618928022657942e-05
1.7123772080964528,0.1662931122166142,0.09093448331444136,0.3639841100883813,1.0829081749292933,0.6429430704639495,0.000717503884179408
0.9757083392340731,0.24756796499525427,0.07228346693185735,0.2072941260312341,1.1755405426908032,0.5124509297684906,0.00039127346104345047
1.9293490926046175,0.03689926245310348,0.10547728937367774,0.9457878873038996,1.1216830058832252,1.2745883083259093,0.0023417320903214864
0.936376757210178,0.12439964020223877,0.08937122440893953,1.4812275061887277,1.4734100546732019,2.1336707517613966,0.04447267572621283
1.2725856938475717,0.22396129127084813,0.058900739480477755,1.0407783527211178,1.2947874216922197,1.6056952276714143,0.031046222581288502
0.8839476358514041,0.08466106820394936,0.1055090717112527,1.0950661490307014,1.4969688604377767,0.8154771523261978,0.00043192345706621194
1.904065355073445,0.2281753851857303,0.03884232928497794,1.4784190581605936,1.0065420632197803,1.2117082711566747,0.018679479505151798
0.7469117263730272,0.156211795273336,0.07686668917436355,1.0492161758405145,1.3523372957250026,1.9320374409557681,0.044425435473519216
0.5673659290884935,0.2275771365049876,0.11750014168107721,0.15625420167985846,1.1888909272826298,0.18224281640484769,4.864974643142116e-06
1.152645590004557,0.14475709497862557,0.08854756643407312,1.3138078411992367,1.2282322481139496,1.794565953949361,0.03634944725996803
1.9885633460837555,0.1166922586643271,0.16654334859965134,0.6105496065303148,1.4900972403096295,1.6155047076129845,0.010745595131353713
1.837515899382371,0.07356487277880336,0.05877713469168159,0.10610907012060151,1.2577910398257819,0.3973912369502519,0.0007797619118540147
1.6229120291854238,0.07043000901615434,0.19425659997789194,0.8101278485851487,1.4291718246358425,1.9801936246104044,0.016476232930516917
1.8361887363177873,0.22793233506570484,0.15909718396175676,1.4118210012267691,1.3080251643034728,1.50171891088944,0.023052254599322267
1.8401699595467949,0.04448400092984854,0.19384267493951973,0.46026296207297646,0.8891702852073251,0.4323488031257278,6.492414134555327e-05
1.2782875405796736,0.034934881532174084,0.1692459454177578,0.7881184422739759,1.2895965972256187,2.295566391882864,0.018367573259258724
0.9738935777461895,0.06112449585641774,0.036999745911812106,0.3432876428953471,1.1390209120798374,1.8706715447874647,0.02257482033826396
1.658018648166482,0.06085048832163734,0.11002741722065261,0.18076974033301613,1.4431585950876396,0.3994956601972488,2.0359064449786534e-05
1.4924918947516417,0.2487012106140009,0.042295919027199286,0.21276292539835845,1.3647841130333185,1.3351767348729904,0.01656005456373731
1.0604865933105652,0.12556692080752158,0.1654631969991789,1.1178152683458977,0.8728942813250578,1.4917833594149956,0.03070191082434061
0.641700002092273,0.2972126526345399,0.12099080834482621,1.3097042590390087,0.8937409505574909,1.430253526232295,0.07805308062399337
1.6201844170235389,0.049791264759277594,0.0600553697278121,0.30061837495348753,0.848727701259024,0.33339919212731284,0.0007053023143994063
0.893690773884297,0.19952654945115655,0.18662380468136255,0.5036459949346562,1.1452714123212322,1.492008210254697,0.02475069415429611
1.905219725800669,0.14013155708836267,0.03188535012970953,0.3730412547027582,0.8565402314451471,0.31788641961356257,0.01606061052746937
0.8614558625085271,0.12394627124215143,0.11713385665954966,0.1375980876969991,1.306574835602286,0.16011535219064435,2.109777206056203e-06
0.684136898617229,0.2637744177256839,0.14699770538667783,0.874803917841777,1.186651007015303,1.5872082521157356,0.04483183435268055
1.7466690081873593,0.2929227372902359,0.02118122209316204,1.0798910381927065,1.3851195122871998,1.4552998776578323,0.06285425799742157
