alpha,beta,delta,F0,omega_ext,A,n_branches
1.1755190096884736,0.24131563476224077,0.1558703642973036,0.7188852103679738,0.9548966425801912,1.2597422873290323,1
1.8470571134798568,0.017266304989687162,0.1674352911356549,0.4360330575166186,0.817656091022806,0.36698380696282745,1
1.828574977223679,0.09566296370921484,0.08055368067590499,0.8425081326208342,1.1633885096953833,1.366964710031886,1
1.6795245135072203,0.12216289485905137,0.0641094605451624,0.15045727446031515,1.2935075145015826,1.0764067442702931,1
1.5336162110892546,0.22478078468775797,0.07459878615333572,1.1503171218691506,0.8638804901706928,1.1404480919557616,1
1.0906464205179882,0.2292577995813836,0.014135019764281418,0.7826014196069229,1.0549241208656106,1.682947969343715,1
1.6153437333483969,0.09966622399991223,0.17329916424632824,0.36996849171520385,0.9711306405862711,0.5192105123038001,1
1.2067946314460558,0.2723442842165928,0.1530114229526693,1.1476962088752243,1.232734472602429,2.033632745755104,1
1.0573286759758973,0.18220166046008415,0.18051189313293417,0.7458944866398216,1.205941653401136,2.194391202340055,1
1.8635930488993402,0.21685252332830435,0.08692908218326868,0.3511151575091299,1.4316403193982261,1.5271741332184812,1
1.1732989223759565,0.21334401800152347,0.08818864975130403,1.2741764829504945,1.4103632040151362,2.7991532019044483,1
0.8354085248837846,0.1931284913714267,0.010287258336394144,0.9527647516918473,0.9907102777194113,2.052477082501464,1
1.417136731365075,0.05647434399622719,0.02162015294256788,0.772269386533684,0.8348862695341631,1.0113081290037529,1
1.9015210845492816,0.09857563209128237,0.15873047003197716,1.1302960715119634,0.8513777456256032,0.9078884530639948,1
1.4156296360837612,0.09353535103085224,0.02854386620275328,0.5326839510190264,1.3020455139704883,2.615594420869429,1
1.6900746016846289,0.15370855997552613,0.16669603637361055,0.1900199762519954,1.0729091334367864,0.32783858460936305,1
1.7997689161978931,0.20034692604891102,0.13257228811988597,1.3428114502553261,1.184090005172165,1.6417569220832562,1
1.8241027309995521,0.22876829392260495,0.014389115796740768,0.22116004195764472,1.1600250294205776,0.43290676695670827,1
0.6223577131594502,0.03637168881258028,0.1133961885617592,1.1651926826501344,0.8688750554447118,3.8990810086782677,1
1.4329263332973665,0.03567266211150646,0.11427440541610365,0.5995911715591316,0.9356326582913445,1.0086769484812663,1
1.6861773075465596,0.13118545933149062,0.023555660871180925,0.17750774819598586,1.3993857986245684,1.9101489082303371,1
1.4298458555544356,0.08350395952133605,0.18690243020921443,0.22439122974021525,1.4992156305510482,0.26078480596963527,1
1.6349179326198051,0.0397334411091192,0.08202905739059498,1.0097723780208863,1.083073182457721,1.7893563293116506,1
1.5077310709255283,0.12039742279763901,0.07410640575170499,0.5633022899170133,0.8481231451656571,0.6769076923662152,1
1.1192365317511421,0.19961811122094736,0.17891096559737127,0.5351617741010447,0.9102842047087509,1.0833990247487568,1
1.8694189692710406,0.22340544693659337,0.03777686925207185,1.3665609440312996,0.9772277913057729,1.187115160114532,1
1.0855612265340304,0.28873564216036435,0.08112620966485912,0.9658993202248731,1.1741317702811662,1.9097050787398238,1
1.6106472689961318,0.10208565043254841,0.09590175381210385,0.3424666070657894,1.486463840909534,0.5798142860778974,1
0.9332030698300866,0.09157454413312872,0.1672223334192359,0.6287843821832962,0.8887761318981051,1.6934920069490804,1
1.1264704983884442,0.05479654383048575,0.07883881141126531,1.171134862393049,0.8645479946702962,2.0846784238671034,1
1.6655640437356811,0.2280844626933432,0.06392704177013375,0.9945825743834893,1.2714681100888132,1.738863577660969,1
1.7792253834852563,0.024014471159942433,0.14695017441744493,0.6377421931822186,0.9722913169821445,0.7451261133787741,1
0.8208101830252467,0.23151041725220456,0.10136011148214787,0.6194485650975551,1.252198846851996,2.3704194752930543,1
1.9918597669083131,0.07006235874525882,0.11231103896023498,0.7264758075366103,1.1644451546135592,1.0317555443102062,1
0.7142076803703368,0.18285948535124125,0.1738443072593923,0.908276924646071,0.8801650231972078,1.9232329255728735,1
1.683654412203797,0.18624065630042355,0.0886003259100176,0.3555762539036704,0.9396309791418725,0.4281297634883753,1
1.155894866742313,0.04085820597462313,0.16078004902911092,1.4983480505475109,1.1412013258582343,3.950934007189818,1
1.2495499634851035,0.22759924507795842,0.06967975317676278,0.7861093973600557,1.433054858830744,2.535732652091637,1
1.452876310553802,0.04322730735946172,0.18057387318047158,1.0183726971935965,1.3924825553326858,4.010617179742162,1
1.1234376841265195,0.22139145457401754,0.15824101715772212,0.7412178336755487,0.938138308497892,1.3301395695477523,1
1.993284257042372,0.15714871055873453,0.022515381980463586,0.687956651774807,0.8308791293174642,0.5155614974118728,1
