alpha,beta,delta,F0,omega_ext,A,n_branches
1.0060668621806355,0.0464568526443879,0.04657718220719524,1.4061924446413314,1.4056779498181002,2.676957681514138,1
1.4658974403055716,0.24135209901634766,0.043250413851374146,0.4037110018192873,1.0701338454330767,0.9279799759306682,1
1.526646979588608,0.016700804952427054,0.15136533180698952,0.289600948823398,1.1046615444738503,0.8199862495088062,1
1.2085093418734958,0.1176865839361562,0.17867792811457034,1.4474061350918221,0.8149315871429089,1.5224081158132534,1
1.1031421501444065,0.029428549380222865,0.07076266525033457,1.426639535727798,0.9958876596717106,2.291575196783621,1
1.0935812574425248,0.24200488210378499,0.021841177681992868,1.1948963249991988,1.2143088875677404,1.6447766675795272,1
1.941986356205727,0.20527263602070553,0.16446552250039553,0.4543585729132653,1.2124090439452317,0.8070645483000978,1
1.1722458271694578,0.28220709760402884,0.0284819784170448,1.0258494068319608,1.4739478436787183,1.7329597520998763,1
1.9362156624059665,0.19814661371354977,0.013866879531956193,0.7077507235460624,1.3488604267092392,1.3473787934427848,1
1.8122481059202857,0.029912554325040183,0.06866777837798961,0.835260796289376,1.3010192287032498,1.986674830996245,1
1.293327021023519,0.06583966990282823,0.15842042319647917,0.3896650289679229,0.9369275181348595,0.8451899139218645,1
1.9537308420133006,0.024548584052414443,0.042113424009103444,0.9658092573739048,0.8343773897652103,0.7645276401327984,1
0.8841575346640353,0.040398899218404144,0.13108468384378147,0.1586618123132796,0.8577926839997048,0.8133630969144808,1
1.5596396138518012,0.1581258037555288,0.044014429196478404,0.5307325627928349,1.297500848229544,1.482438461856139,1
1.9781841410974361,0.13132564694671658,0.17383056817876608,0.6576964358968419,1.4986392402026243,1.6279705966925972,1
1.2158366827776785,0.0390529730862669,0.021717507564438354,1.0876129207225544,0.9460331358010171,1.8293182076908252,1
1.69478440402277,0.1546348875523366,0.1796829050240786,0.22164039496985286,0.9362469602034706,0.2651806761252549,1
1.7913254601829334,0.03247630961110546,0.11094116255442701,0.23069096178692752,0.8074904199967855,0.20185851659290477,1
0.7401257987187565,0.03570187001549603,0.07466201509866612,1.35336391841518,1.0750693328517138,2.5481033754157982,1
1.212774943052743,0.20478609524299368,0.09414075312224413,0.9203756404791,0.9578286017299951,1.3243653718727626,1
0.7715355934739925,0.1835620646058827,0.16000593083427922,1.4282457135942752,1.4111028262767653,2.0150600733144017,1
1.8476041334431903,0.13853430367959468,0.12143904094701467,1.3567308917377692,1.440634519245719,1.8209805223566569,1
1.862509974533257,0.181469689985569,0.12371851086910463,0.6654865131619859,1.0764746860205352,0.8571100117989539,1
1.9295510452012083,0.29701358224469376,0.03574224023278142,1.165540165731551,1.2122565197000859,1.2582630644226231,1
1.817004984358498,0.013874785695922529,0.05647289980914502,1.4371710574773724,1.159279843569053,2.1604371103503577,1
1.1687545390516578,0.2411798797559204,0.11676817629591793,1.2690053191954096,1.2882937051819194,1.6891083528541808,1
1.4850340073009372,0.19010092958188668,0.08187623999364765,0.15155860837499552,1.2101275268664784,0.9621680813281223,1
1.6628965171444274,0.05723592637978813,0.1725839453464788,1.2787753033216092,1.3558684537283237,2.125278841992659,1
1.3007762600424282,0.21313919379155008,0.11660599505990896,0.37816320884890176,1.2995148386113726,1.456124966056547,1
1.9321212235310952,0.25838437935274816,0.032498380711781884,0.9337958125757185,1.3489866319571808,1.3695112415910087,1
0.6889806257827387,0.2462011797267711,0.13173683404049968,1.4642494321451969,1.0598311964472857,1.6997194867612129,1
1.9292188993731312,0.1065879848572174,0.12866131424074437,1.423064591249394,0.972088355979042,1.239330272766038,1
1.3666476324161447,0.056638639182913716,0.04106806938410201,0.6232100836162436,0.9903683868910489,1.28639043700103,1
1.56050120480971,0.12811713006597034,0.025873327372505674,0.8019228754035257,1.327939980841667,1.7024855532278191,1
1.4049029232359778,0.19471496905102864,0.03351362099628409,1.036322101618787,0.8661054502422993,1.1715993076709033,1
1.4211741591570304,0.027563252666608744,0.10312333639171158,1.1351858026648571,1.3386069965385325,2.5983229921031135,1
1.415651489559156,0.2623312342089472,0.1116186828345252,0.31926781294548945,0.8400626862700046,0.44200559745612306,1
1.3279441919147208,0.19621512075823624,0.13333237577152204,0.15043160127261462,1.1228805220612081,0.7944410376820286,1
1.3457544364390603,0.05630948086804766,0.03778351288925308,1.0064705203596311,0.8846094349690039,1.421861868913376,1
1.781832994634443,0.16541630490545653,0.16321790739134043,0.5466443807912976,1.0733381233821537,0.789426758076885,1
1.119218595831013,0.1854303307818172,0.05121867104426142,0.10235259384977256,0.9405086756721277,0.4209917740226518,1
1.2624144426799635,0.2184007760128006,0.08738907102012203,0.31603773799275897,0.8981617082843977,0.6497231640369253,1
1.7905740594222936,0.04367974751030111,0.16045383482203684,0.42528388227066005,0.8599786902472382,0.40093525445098416,1
1.865155398973973,0.1081059190546485,0.1977325366967034,0.5076334211399548,1.175290261021117,0.884013049998873,1
1.955469750529115,0.2184728078398871,0.06084191574647396,1.0001391033286575,1.1200740326151655,1.103751141287402,1
1.1987703981275453,0.2131925778005777,0.07047189446081165,0.9817864836568865,1.470343726730349,1.828643929270662,1
1.4917064821217394,0.17175965713962538,0.05926845687803225,1.121632722404291,1.0173807873947374,1.3591906053997858,1
1.814344565249375,0.1628695191544766,0.014253260044040327,1.002169699609733,1.0506344898247768,1.1374762568304146,1
1.7661820600104283,0.29520207471787524,0.1693699524486751,1.3027336824281184,1.1405107237838241,1.2962272788373908,1
